Start time: 1725167195
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-25
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
16384                   7.79
32768                   9.81
65536                  12.72
131072                 18.43
262144                 32.58
524288                 60.94
1048576               118.73
2097152               226.95
4194304               428.18
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.83
2                       9.89
4                      19.73
8                      39.16
16                     78.97
32                    157.68
64                    292.25
128                   582.18
256                  1020.66
512                  2012.61
1024                 3603.57
2048                 5452.35
4096                 7813.59
8192                 9724.31
16384               10339.74
32768               10911.06
65536               10856.13
131072              11077.92
262144              10878.02
524288              11151.78
1048576             11161.35
2097152             10987.36
4194304              9927.27
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-26 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.42
1                       1.42
2                       1.42
4                       1.46
8                       1.42
16                      1.42
32                      1.46
64                      1.58
128                     1.61
256                     2.40
512                     2.47
1024                    2.65
2048                    3.09
4096                    4.00
8192                    5.50
16384                   7.50
32768                   9.42
65536                  12.35
131072                 17.74
262144                 29.95
524288                 54.99
1048576               105.91
2097152               204.52
4194304               419.00
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.20
2                      10.40
4                      20.92
8                      41.77
16                     82.62
32                    167.85
64                    301.39
128                   597.16
256                  1079.29
512                  2071.00
1024                 3792.95
2048                 5626.02
4096                 8015.99
8192                 9847.25
16384               10251.81
32768               10871.49
65536               10956.69
131072              11101.40
262144              11261.35
524288              11078.79
1048576             10367.12
2097152             10271.72
4194304             10282.36
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-28 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.71
2                       1.72
4                       1.73
8                       1.71
16                      1.71
32                      1.76
64                      1.87
128                     1.91
256                     2.69
512                     2.78
1024                    2.96
2048                    3.40
4096                    4.41
8192                    5.65
16384                   7.76
32768                   9.78
65536                  12.75
131072                 18.33
262144                 31.82
524288                 58.76
1048576               115.10
2097152               215.48
4194304               423.83
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.97
2                       9.73
4                      19.85
8                      39.81
16                     77.83
32                    158.77
64                    287.94
128                   577.58
256                  1033.67
512                  1954.98
1024                 3693.55
2048                 5521.73
4096                 7764.31
8192                 9652.00
16384               10415.77
32768               10977.34
65536               11135.59
131072              11284.57
262144              11200.98
524288              10944.02
1048576             10496.39
2097152             10516.41
4194304             10269.79
Allreduce iteration 1

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     190.19
8                     189.25
16                    188.52
32                    191.22
64                    193.00
128                   192.70
256                   192.82
512                   197.51
1024                  202.07
2048                  208.66
4096                  345.91
8192                  368.62
16384                 368.50
32768                 396.21
65536                 429.24
131072                446.74
262144                536.14
524288                771.98
1048576              1258.14
Allreduce iteration 2

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     192.40
8                     188.83
16                    189.00
32                    190.85
64                    196.22
128                   192.45
256                   192.64
512                   196.49
1024                  202.44
2048                  209.73
4096                  348.74
8192                  374.21
16384                 373.32
32768                 398.07
65536                 412.77
131072                472.85
262144                531.57
524288                770.99
1048576              1248.68
Allreduce iteration 3

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     192.42
8                     188.23
16                    189.02
32                    190.55
64                    195.99
128                   191.68
256                   192.87
512                   195.83
1024                  203.73
2048                  207.93
4096                  344.67
8192                  367.14
16384                 367.98
32768                 392.16
65536                 418.13
131072                432.38
262144                530.34
524288                792.10
1048576              1263.60
Allreduce iteration 4

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     191.97
8                     188.13
16                    189.28
32                    192.68
64                    194.80
128                   191.74
256                   193.23
512                   196.01
1024                  202.76
2048                  208.25
4096                  348.07
8192                  376.55
16384                 373.00
32768                 396.20
65536                 410.85
131072                451.87
262144                531.96
524288                766.51
1048576              1252.77
Allreduce iteration 5

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     189.99
8                     188.30
16                    188.69
32                    192.55
64                    195.86
128                   191.39
256                   192.95
512                   198.94
1024                  201.45
2048                  208.35
4096                  347.02
8192                  367.73
16384                 367.65
32768                 392.07
65536                 419.53
131072                463.01
262144                524.34
524288                791.40
1048576              1249.34
End time: 1725167554
