Start time: 1725155128
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-8 ccloud-gpu-hpc-7
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
1024                   17.70
2048                   18.67
4096                   20.54
8192                   24.12
16384                  32.10
32768                  34.33
65536                  44.79
131072                 65.56
262144                108.21
524288                193.02
1048576               277.62
2097152               446.09
4194304               786.57
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.23
4                       0.46
8                       0.92
16                      1.83
32                      3.56
64                      7.11
128                    14.19
256                    28.23
512                    55.05
1024                  110.45
2048                  214.66
4096                  402.94
8192                  700.84
16384                2859.92
32768                4384.11
65536                5204.74
131072               5794.74
262144               6121.21
524288               6303.56
1048576              6386.48
2097152              6428.81
4194304              6448.55
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-1 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.79
1                      16.41
2                      16.51
4                      16.51
8                      16.26
16                     16.34
32                     16.69
64                     16.76
128                    16.66
256                    16.77
512                    17.00
1024                   17.58
2048                   18.69
4096                   21.05
8192                   25.29
16384                  34.60
32768                  41.03
65536                  59.26
131072                 95.13
262144                167.46
524288                313.06
1048576               477.53
2097152               806.22
4194304              1464.37
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.24
4                       0.48
8                       0.95
16                      1.91
32                      3.68
64                      7.33
128                    14.66
256                    29.16
512                    57.30
1024                  115.19
2048                  222.81
4096                  414.23
8192                  719.15
16384                1890.76
32768                2386.82
65536                2703.25
131072               2909.82
262144               3019.09
524288               3082.90
1048576              3107.78
2097152              3116.00
4194304              3123.07
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-3 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.71
1                      15.14
2                      15.14
4                      15.08
8                      15.14
16                     15.11
32                     15.42
64                     15.37
128                    15.36
256                    15.50
512                    15.70
1024                   16.37
2048                   17.41
4096                   19.70
8192                   23.97
16384                  33.01
32768                  37.76
65536                  53.28
131072                 84.11
262144                146.47
524288                271.11
1048576               435.98
2097152               765.62
4194304              1423.64
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.29
4                       0.57
8                       1.16
16                      2.32
32                      4.46
64                      8.87
128                    17.74
256                    35.40
512                    70.61
1024                  138.72
2048                  256.81
4096                  447.07
8192                  737.62
16384                2285.02
32768                2684.74
65536                2943.47
131072               3094.22
262144               3174.86
524288               3220.54
1048576              3242.20
2097152              3252.75
4194304              3257.37
Allreduce iteration 1

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     156.68
8                     154.89
16                    154.81
32                    157.05
64                    158.14
128                   157.72
256                   158.08
512                   159.16
1024                  163.98
2048                  171.80
4096                  291.34
8192                  300.59
16384                 309.08
32768                 325.40
65536                 342.76
131072                379.69
262144                489.13
524288                748.55
1048576              1290.02
Allreduce iteration 2

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     156.77
8                     154.19
16                    154.66
32                    156.57
64                    157.00
128                   157.58
256                   157.73
512                   158.57
1024                  162.30
2048                  170.73
4096                  294.94
8192                  299.29
16384                 305.43
32768                 325.90
65536                 342.99
131072                375.05
262144                480.90
524288                750.18
1048576              1298.73
Allreduce iteration 3

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     158.26
8                     155.27
16                    155.02
32                    156.81
64                    157.06
128                   159.89
256                   158.21
512                   159.07
1024                  162.54
2048                  172.76
4096                  298.24
8192                  300.82
16384                 307.66
32768                 327.51
65536                 344.99
131072                376.58
262144                482.15
524288                741.63
1048576              1290.03
Allreduce iteration 4

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     159.20
8                     154.54
16                    154.85
32                    156.80
64                    157.60
128                   160.02
256                   158.33
512                   159.61
1024                  163.68
2048                  172.95
4096                  295.18
8192                  301.81
16384                 306.56
32768                 322.48
65536                 344.15
131072                382.03
262144                489.43
524288                754.12
1048576              1302.11
Allreduce iteration 5

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     155.95
8                     154.88
16                    155.29
32                    157.01
64                    156.72
128                   157.58
256                   158.05
512                   159.19
1024                  162.84
2048                  172.52
4096                  292.29
8192                  302.09
16384                 308.22
32768                 323.43
65536                 348.13
131072                375.00
262144                488.41
524288                749.76
1048576              1291.29
End time: 1725155726
