Start time: 1725166628
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-2 ccloud-gpu-hpc-9
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
1024                   18.56
2048                   19.50
4096                   21.33
8192                   24.97
16384                  32.15
32768                  31.94
65536                  39.74
131072                 55.39
262144                 88.33
524288                157.03
1048576               209.35
2097152               316.44
4194304               542.52
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.48
8                       0.95
16                      1.90
32                      3.68
64                      7.32
128                    14.60
256                    29.08
512                    56.82
1024                  112.20
2048                  221.56
4096                  423.24
8192                  754.34
16384                2832.47
32768                4385.14
65536                6254.83
131072               7860.76
262144               8968.45
524288               9371.06
1048576              8967.61
2097152              9078.29
4194304              9131.91
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-6
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.81
1                      17.38
2                      17.23
4                      17.20
8                      17.36
16                     17.34
32                     17.68
64                     17.65
128                    17.63
256                    17.72
512                    17.97
1024                   18.47
2048                   19.46
4096                   21.22
8192                   24.89
16384                  32.08
32768                  31.79
65536                  39.55
131072                 55.97
262144                 88.68
524288                156.32
1048576               207.61
2097152               317.91
4194304               532.67
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.47
8                       0.95
16                      1.90
32                      3.66
64                      7.30
128                    14.59
256                    29.09
512                    56.13
1024                  114.84
2048                  222.80
4096                  423.77
8192                  754.40
16384                2867.01
32768                4462.46
65536                6324.81
131072               7991.21
262144               9008.86
524288               9323.53
1048576              9076.44
2097152              9151.09
4194304              9227.64
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-17 ccloud-gpu-hpc-6
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.79
1                      17.70
2                      17.73
4                      17.63
8                      17.61
16                     17.64
32                     18.00
64                     17.97
128                    18.03
256                    18.23
512                    18.32
1024                   18.92
2048                   19.85
4096                   21.77
8192                   25.47
16384                  32.91
32768                  32.34
65536                  40.13
131072                 55.90
262144                 89.37
524288                156.95
1048576               208.78
2097152               320.24
4194304               550.45
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.47
8                       0.94
16                      1.88
32                      3.65
64                      7.27
128                    14.51
256                    29.00
512                    55.91
1024                  114.74
2048                  222.40
4096                  422.27
8192                  755.14
16384                2775.27
32768                4319.84
65536                6174.08
131072               7816.30
262144               8986.69
524288               9419.95
1048576              9044.18
2097152              9131.91
4194304              9176.50
Allreduce iteration 1

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     217.81
8                     217.05
16                    217.42
32                    224.81
64                    270.10
128                   226.54
256                   224.43
512                   224.71
1024                  235.63
2048                  239.98
4096                  408.41
8192                  447.36
16384                 432.20
32768                 447.36
65536                 467.93
131072                501.51
262144                583.74
524288                826.65
1048576              1355.46
Allreduce iteration 2

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     218.21
8                     217.14
16                    218.31
32                    230.97
64                    221.08
128                   221.77
256                   235.84
512                   236.73
1024                  230.55
2048                  239.96
4096                  415.87
8192                  446.09
16384                 447.66
32768                 458.60
65536                 526.24
131072                589.83
262144                617.55
524288                841.17
1048576              1325.91
Allreduce iteration 3

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     220.70
8                     217.76
16                    217.83
32                    226.03
64                    221.02
128                   225.20
256                   228.59
512                   235.30
1024                  229.80
2048                  239.45
4096                  424.91
8192                  447.99
16384                 448.53
32768                 454.24
65536                 575.08
131072                563.53
262144                615.43
524288                813.09
1048576              1332.07
Allreduce iteration 4

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     219.23
8                     217.82
16                    218.59
32                    231.23
64                    221.74
128                   224.52
256                   233.51
512                   231.06
1024                  230.17
2048                  240.93
4096                  416.68
8192                  459.01
16384                 454.59
32768                 455.27
65536                 512.93
131072                533.45
262144                605.52
524288                819.64
1048576              1326.45
Allreduce iteration 5

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     218.10
8                     217.22
16                    217.23
32                    229.83
64                    222.28
128                   222.45
256                   233.13
512                   232.35
1024                  230.82
2048                  243.72
4096                  412.33
8192                  449.90
16384                 459.34
32768                 456.34
65536                 528.63
131072                541.71
262144                616.23
524288                825.79
1048576              1325.35
End time: 1725167189
