Start time: 1725162564
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-6 ccloud-gpu-hpc-9
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
16384                   7.51
32768                   9.45
65536                  12.34
131072                 17.77
262144                 30.88
524288                 56.23
1048576               108.95
2097152               205.82
4194304               427.34
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.10
2                      10.39
4                      20.79
8                      41.14
16                     83.16
32                    166.53
64                    289.94
128                   594.78
256                  1075.26
512                  2086.84
1024                 3826.20
2048                 5675.02
4096                 7860.99
8192                 9888.92
16384               10343.39
32768               11054.07
65536               11023.86
131072              11181.53
262144              11103.02
524288              11148.06
1048576             11130.37
2097152             11010.94
4194304              9855.60
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-2 ccloud-gpu-hpc-5
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.70
1                       1.70
2                       1.69
4                       1.73
8                       1.70
16                      1.70
32                      1.74
64                      1.87
128                     1.89
256                     2.68
512                     2.76
1024                    2.94
2048                    3.39
4096                    4.36
8192                    5.66
16384                   7.77
32768                   9.76
65536                  12.79
131072                 18.19
262144                 31.56
524288                 58.50
1048576               116.45
2097152               212.49
4194304               421.36
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.98
2                      10.00
4                      19.83
8                      39.99
16                     79.61
32                    159.82
64                    290.93
128                   566.79
256                  1004.52
512                  1957.09
1024                 3597.67
2048                 5463.08
4096                 7819.02
8192                 9639.64
16384               10122.23
32768               10696.34
65536               10827.22
131072              11013.94
262144              11135.29
524288               9537.75
1048576              9546.13
2097152             10145.98
4194304              9966.63
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-5
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.73
1                       1.73
2                       1.75
4                       1.75
8                       1.73
16                      1.73
32                      1.77
64                      1.89
128                     1.92
256                     2.71
512                     2.79
1024                    2.98
2048                    3.42
4096                    4.43
8192                    5.70
16384                   7.79
32768                   9.80
65536                  12.74
131072                 18.30
262144                 31.73
524288                 57.16
1048576               109.57
2097152               206.45
4194304               421.40
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.97
2                       9.72
4                      19.89
8                      39.69
16                     78.22
32                    159.03
64                    286.43
128                   571.50
256                  1039.11
512                  1891.00
1024                 3549.70
2048                 5446.24
4096                 7771.90
8192                 9836.89
16384               10296.59
32768               10631.72
65536               10837.20
131072              11007.64
262144              11178.05
524288              10496.55
1048576             10017.30
2097152             10400.08
4194304             10025.93
Allreduce iteration 1

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     187.04
8                     185.93
16                    186.37
32                    190.95
64                    188.75
128                   189.90
256                   202.49
512                   196.40
1024                  196.68
2048                  204.99
4096                  342.70
8192                  361.20
16384                 365.14
32768                 387.17
65536                 408.81
131072                429.04
262144                524.51
524288                759.04
1048576              1240.50
Allreduce iteration 2

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     189.61
8                     187.02
16                    186.76
32                    189.66
64                    193.37
128                   190.47
256                   190.69
512                   195.92
1024                  200.92
2048                  207.87
4096                  343.38
8192                  366.58
16384                 363.38
32768                 391.83
65536                 407.44
131072                442.16
262144                517.72
524288                773.81
1048576              1245.71
Allreduce iteration 3

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     189.44
8                     186.56
16                    187.10
32                    189.65
64                    192.76
128                   190.24
256                   191.06
512                   199.68
1024                  199.99
2048                  206.10
4096                  343.30
8192                  367.38
16384                 365.57
32768                 387.75
65536                 443.71
131072                453.87
262144                520.51
524288                846.09
1048576              1269.38
Allreduce iteration 4

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     189.76
8                     186.12
16                    187.32
32                    191.42
64                    194.41
128                   190.05
256                   190.99
512                   194.87
1024                  199.35
2048                  206.73
4096                  345.24
8192                  368.33
16384                 366.62
32768                 397.82
65536                 433.21
131072                429.35
262144                520.10
524288                763.93
1048576              1256.22
Allreduce iteration 5

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     188.34
8                     186.34
16                    186.34
32                    189.12
64                    195.30
128                   189.59
256                   190.86
512                   195.98
1024                  198.04
2048                  209.70
4096                  342.34
8192                  368.81
16384                 363.14
32768                 396.00
65536                 430.37
131072                441.96
262144                539.85
524288                770.81
1048576              1250.05
End time: 1725162926
