Start time: 1725168970
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-9 ccloud-gpu-hpc-21
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
16384                   7.87
32768                   9.88
65536                  12.84
131072                 18.30
262144                 32.25
524288                 57.25
1048576               109.71
2097152               205.49
4194304               413.40
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.85
2                       9.83
4                      19.52
8                      39.24
16                     78.48
32                    156.42
64                    279.55
128                   563.71
256                  1021.36
512                  1884.59
1024                 3574.48
2048                 5541.10
4096                 7808.01
8192                 9757.43
16384               10167.29
32768               10803.42
65536               11139.42
131072              11317.43
262144              11200.77
524288               9949.04
1048576              9498.34
2097152             10059.67
4194304              9893.30
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-22 ccloud-gpu-hpc-11
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.80
1                       1.80
2                       1.84
4                       1.80
8                       1.79
16                      1.80
32                      1.85
64                      1.97
128                     1.99
256                     2.78
512                     2.86
1024                    3.04
2048                    3.48
4096                    4.49
8192                    5.73
16384                   7.80
32768                   9.82
65536                  12.78
131072                 18.25
262144                 31.05
524288                 54.67
1048576               105.31
2097152               202.91
4194304               399.88
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.92
2                       9.71
4                      19.80
8                      39.00
16                     79.10
32                    158.14
64                    288.04
128                   583.72
256                  1037.93
512                  2009.29
1024                 3459.58
2048                 5396.70
4096                 7705.22
8192                 9706.53
16384               10265.39
32768               10799.58
65536               11001.41
131072              11150.20
262144              11017.92
524288              11120.01
1048576             11171.97
2097152             10946.36
4194304             10819.93
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-2 ccloud-gpu-hpc-11
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.76
1                       1.76
2                       1.78
4                       1.79
8                       1.75
16                      1.75
32                      1.80
64                      1.92
128                     1.95
256                     2.74
512                     2.82
1024                    3.00
2048                    3.46
4096                    4.45
8192                    5.77
16384                   7.84
32768                   9.86
65536                  12.83
131072                 18.24
262144                 31.59
524288                 56.22
1048576               104.79
2097152               202.00
4194304               409.99
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.86
2                       9.82
4                      19.53
8                      39.07
16                     78.63
32                    153.72
64                    285.57
128                   568.80
256                  1019.77
512                  1994.72
1024                 3662.99
2048                 5539.93
4096                 7752.36
8192                 9774.35
16384               10242.28
32768               10640.35
65536               10901.99
131072              11083.49
262144              11180.02
524288               9922.74
1048576             10116.86
2097152             10529.14
4194304              9993.36
Allreduce iteration 1

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     217.21
8                     215.97
16                    215.72
32                    263.28
64                    237.12
128                   223.06
256                   222.20
512                   225.23
1024                  228.52
2048                  240.37
4096                  405.82
8192                  448.14
16384                 431.56
32768                 445.93
65536                 474.20
131072                504.52
262144                609.23
524288                872.79
1048576              1423.47
Allreduce iteration 2

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     216.78
8                     215.32
16                    216.16
32                    225.25
64                    219.26
128                   219.83
256                   228.62
512                   229.00
1024                  228.45
2048                  239.93
4096                  415.69
8192                  461.55
16384                 442.28
32768                 455.37
65536                 520.71
131072                560.02
262144                624.39
524288                862.79
1048576              1422.40
Allreduce iteration 3

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     218.18
8                     215.52
16                    216.41
32                    224.78
64                    218.87
128                   221.19
256                   230.77
512                   230.10
1024                  227.29
2048                  241.61
4096                  415.51
8192                  438.79
16384                 446.84
32768                 457.99
65536                 546.61
131072                558.99
262144                606.53
524288                870.06
1048576              1410.59
Allreduce iteration 4

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     217.82
8                     215.08
16                    215.97
32                    229.50
64                    219.32
128                   223.02
256                   230.19
512                   228.57
1024                  228.64
2048                  240.36
4096                  410.96
8192                  455.79
16384                 443.66
32768                 464.18
65536                 497.75
131072                508.36
262144                597.28
524288                852.90
1048576              1420.06
Allreduce iteration 5

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     218.76
8                     214.84
16                    215.67
32                    226.09
64                    219.72
128                   223.09
256                   226.72
512                   230.90
1024                  227.79
2048                  239.23
4096                  414.45
8192                  448.97
16384                 447.64
32768                 458.47
65536                 529.90
131072                532.55
262144                617.02
524288                858.82
1048576              1407.94
End time: 1725169340
